osmid,y,x,street_count,accident_count,highway,ref,geometry
42989436,40.579734,-74.114227,3,0,,,POINT (-74.114227 40.579734)
42989443,40.57717,-74.118034,3,1,,,POINT (-74.118034 40.57717)
42989446,40.576616,-74.118497,3,1,,,POINT (-74.118497 40.576616)
42989448,40.576157,-74.11911,3,0,,,POINT (-74.11911 40.576157)
42989454,40.5753181,-74.1211383,4,1,,,POINT (-74.1211383 40.5753181)
42989457,40.5749277,-74.1217512,3,0,traffic_signals,,POINT (-74.1217512 40.5749277)
42989483,40.575808,-74.123497,3,1,,,POINT (-74.123497 40.575808)
42989527,40.5752176,-74.1277229,3,0,,,POINT (-74.1277229 40.5752176)
42989529,40.5751712,-74.1278328,3,1,,,POINT (-74.1278328 40.5751712)
42989537,40.5746813,-74.1292992,3,2,,,POINT (-74.1292992 40.5746813)
42989541,40.573751,-74.1319584,3,0,,,POINT (-74.1319584 40.573751)
42989566,40.573199,-74.134618,3,4,traffic_signals,,POINT (-74.134618 40.573199)
42989578,40.57278,-74.138139,3,0,,,POINT (-74.138139 40.57278)
42989581,40.57274,-74.1384664,3,0,,,POINT (-74.1384664 40.57274)
42989584,40.572423,-74.141107,3,0,traffic_signals,,POINT (-74.141107 40.572423)
42989586,40.5720475,-74.1441892,3,1,,,POINT (-74.1441892 40.5720475)
42989587,40.5720168,-74.1469946,3,1,traffic_signals,,POINT (-74.1469946 40.5720168)
42989599,40.6098702,-74.1469978,3,0,,,POINT (-74.1469978 40.6098702)
42989781,40.535154,-74.183202,3,0,,,POINT (-74.183202 40.535154)
42989802,40.6083113,-74.1262551,3,0,,,POINT (-74.1262551 40.6083113)
42989804,40.6080983,-74.1277733,3,0,,,POINT (-74.1277733 40.6080983)
42989809,40.6077635,-74.1320244,4,0,traffic_signals,,POINT (-74.1320244 40.6077635)
42989817,40.6074951,-74.1371056,3,0,,,POINT (-74.1371056 40.6074951)
42989822,40.6074459,-74.1380334,3,0,,,POINT (-74.1380334 40.6074459)
42989827,40.6073978,-74.138969,3,0,,,POINT (-74.138969 40.6073978)
42989834,40.6077353,-74.1473003,3,0,,,POINT (-74.1473003 40.6077353)
42989869,40.6056664,-74.1307341,3,0,,,POINT (-74.1307341 40.6056664)
42989875,40.610337,-74.131106,4,0,,,POINT (-74.131106 40.610337)
42989881,40.55993,-74.109549,4,0,,,POINT (-74.109549 40.55993)
42989884,40.559367,-74.110101,3,0,,,POINT (-74.110101 40.559367)
42989889,40.558819,-74.110624,3,0,,,POINT (-74.110624 40.558819)
42989920,40.628041,-74.134667,1,0,,,POINT (-74.134667 40.628041)
42989939,40.570881,-74.119238,3,0,,,POINT (-74.119238 40.570881)
42989946,40.5139638,-74.2468906,3,0,,,POINT (-74.2468906 40.5139638)
42989947,40.5144583,-74.2473264,3,0,,,POINT (-74.2473264 40.5144583)
42989952,40.5147323,-74.2475844,1,0,,,POINT (-74.2475844 40.5147323)
42989997,40.5146507,-74.2458468,3,0,,,POINT (-74.2458468 40.5146507)
42990015,40.6298116,-74.0746798,3,1,traffic_signals,,POINT (-74.0746798 40.6298116)
42990024,40.6287538,-74.0744852,3,1,traffic_signals,,POINT (-74.0744852 40.6287538)
42990028,40.6268204,-74.0741275,3,0,traffic_signals,,POINT (-74.0741275 40.6268204)
42990045,40.601978,-74.166265,3,0,,,POINT (-74.166265 40.601978)
42990051,40.6029698,-74.1725648,3,0,,,POINT (-74.1725648 40.6029698)
42990058,40.53177,-74.197116,3,0,,,POINT (-74.197116 40.53177)
42990059,40.532347,-74.194891,3,0,,,POINT (-74.194891 40.532347)
42990106,40.582948,-74.156863,4,0,traffic_signals,,POINT (-74.156863 40.582948)
42990122,40.6224817,-74.091217,3,0,,,POINT (-74.091217 40.6224817)
42990140,40.5374839,-74.2124862,3,0,,,POINT (-74.2124862 40.5374839)
42990151,40.6212179,-74.150415,4,0,,,POINT (-74.150415 40.6212179)
42990155,40.6214838,-74.1501189,3,0,,,POINT (-74.1501189 40.6214838)
42990159,40.6215284,-74.1500692,3,0,,,POINT (-74.1500692 40.6215284)
42990161,40.621789,-74.1497793,3,0,,,POINT (-74.1497793 40.621789)
42990165,40.6218414,-74.1497208,3,0,,,POINT (-74.1497208 40.6218414)
42990167,40.6221428,-74.1493854,3,0,,,POINT (-74.1493854 40.6221428)
42990169,40.5187178,-74.207365,1,0,,,POINT (-74.207365 40.5187178)
42990179,40.5703,-74.13417,4,0,,,POINT (-74.13417 40.5703)
42990182,40.570176,-74.1352068,3,0,,,POINT (-74.1352068 40.570176)
42990206,40.528197,-74.199276,3,1,,,POINT (-74.199276 40.528197)
42990208,40.528787,-74.199854,4,0,,,POINT (-74.199854 40.528787)
42990212,40.530084,-74.200782,4,0,,,POINT (-74.200782 40.530084)
42990216,40.530759,-74.201099,3,0,,,POINT (-74.201099 40.530759)
42990227,40.540527,-74.198724,4,0,,,POINT (-74.198724 40.540527)
42990237,40.539185,-74.198084,4,0,,,POINT (-74.198084 40.539185)
42990241,40.5371401,-74.1971114,4,0,,,POINT (-74.1971114 40.5371401)
42990243,40.536504,-74.196803,4,0,,,POINT (-74.196803 40.536504)
42990248,40.535178,-74.1961638,4,0,,,POINT (-74.1961638 40.535178)
42990300,40.533022,-74.195176,4,0,,,POINT (-74.195176 40.533022)
42990304,40.5337028,-74.1954797,3,0,,,POINT (-74.1954797 40.5337028)
42990310,40.542847,-74.20024,3,0,,,POINT (-74.20024 40.542847)
42990319,40.6257961,-74.1548975,3,0,traffic_signals,,POINT (-74.1548975 40.6257961)
42990326,40.6368823,-74.1528656,3,0,traffic_signals,,POINT (-74.1528656 40.6368823)
42990333,40.6351613,-74.153115,3,0,,,POINT (-74.153115 40.6351613)
42990362,40.631545,-74.153665,3,0,,,POINT (-74.153665 40.631545)
42990367,40.6303796,-74.15384,3,0,,,POINT (-74.15384 40.6303796)
42990380,40.6257543,-74.15452,3,0,traffic_signals,,POINT (-74.15452 40.6257543)
42990385,40.6378825,-74.1235789,3,0,,,POINT (-74.1235789 40.6378825)
42990389,40.634666,-74.123144,3,0,,,POINT (-74.123144 40.634666)
42990394,40.634078,-74.123067,4,0,traffic_signals,,POINT (-74.123067 40.634078)
42990400,40.629461,-74.122468,4,1,,,POINT (-74.122468 40.629461)
42990458,40.5953772,-74.188378,3,0,,,POINT (-74.188378 40.5953772)
42990461,40.594686,-74.187045,3,0,,,POINT (-74.187045 40.594686)
42990474,40.601719,-74.091422,4,2,traffic_signals,,POINT (-74.091422 40.601719)
42990477,40.6018907,-74.093831,4,0,,,POINT (-74.093831 40.6018907)
42990492,40.637493,-74.092441,1,0,,,POINT (-74.092441 40.637493)
42990500,40.62561,-74.110013,3,0,,,POINT (-74.110013 40.62561)
42990503,40.6223468,-74.1094209,1,0,,,POINT (-74.1094209 40.6223468)
42990512,40.604885,-74.132249,1,0,,,POINT (-74.132249 40.604885)
42990513,40.604518,-74.132194,3,0,,,POINT (-74.132194 40.604518)
42990517,40.604182,-74.132151,1,0,,,POINT (-74.132151 40.604182)
42990527,40.625772,-74.134731,3,0,,,POINT (-74.134731 40.625772)
42990529,40.625249,-74.134092,3,0,,,POINT (-74.134092 40.625249)
42990532,40.624602,-74.1333,3,0,,,POINT (-74.1333 40.624602)
42990551,40.543971,-74.211952,4,0,,,POINT (-74.211952 40.543971)
42990580,40.5774642,-74.1201181,3,0,,,POINT (-74.1201181 40.5774642)
42990587,40.5306093,-74.1945913,3,0,,,POINT (-74.1945913 40.5306093)
42990606,40.5996192,-74.0928375,3,0,,,POINT (-74.0928375 40.5996192)
42990615,40.601428,-74.097845,3,0,,,POINT (-74.097845 40.601428)
42990636,40.600857,-74.085449,1,0,,,POINT (-74.085449 40.600857)
42990643,40.6003379,-74.085108,4,0,,,POINT (-74.085108 40.6003379)
42990650,40.599697,-74.084723,4,0,,,POINT (-74.084723 40.599697)
42990660,40.596625,-74.082795,3,0,,,POINT (-74.082795 40.596625)
42990673,40.5936606,-74.080881,4,0,stop,,POINT (-74.080881 40.5936606)
42990678,40.5926767,-74.080278,3,0,,,POINT (-74.080278 40.5926767)
42990688,40.5228,-74.19926,3,0,,,POINT (-74.19926 40.5228)
42990695,40.611768,-74.106924,3,0,,,POINT (-74.106924 40.611768)
42990702,40.6347092,-74.103538,3,1,,,POINT (-74.103538 40.6347092)
42990704,40.633753,-74.103336,3,0,,,POINT (-74.103336 40.633753)
42990707,40.633081,-74.103188,3,0,,,POINT (-74.103188 40.633081)
42990710,40.63239,-74.103039,4,0,,,POINT (-74.103039 40.63239)
42990714,40.631697,-74.102891,3,0,,,POINT (-74.102891 40.631697)
42990723,40.605092,-74.091051,3,1,,,POINT (-74.091051 40.605092)
42990737,40.6135548,-74.0628933,3,0,,,POINT (-74.0628933 40.6135548)
42990813,40.5553257,-74.142771,3,0,,,POINT (-74.142771 40.5553257)
42990816,40.555904,-74.139783,3,0,traffic_signals,,POINT (-74.139783 40.555904)
42990818,40.556107,-74.140451,3,0,,,POINT (-74.140451 40.556107)
42990820,40.556161,-74.140612,3,0,,,POINT (-74.140612 40.556161)
42990835,40.5557064,-74.1412781,3,0,,,POINT (-74.1412781 40.5557064)
42990886,40.5550892,-74.1432129,1,0,turning_circle,,POINT (-74.1432129 40.5550892)
42990897,40.6340878,-74.0993359,3,0,traffic_signals,,POINT (-74.0993359 40.6340878)
42990900,40.63354,-74.099253,3,0,,,POINT (-74.099253 40.63354)
42990907,40.632848,-74.099138,3,0,,,POINT (-74.099138 40.632848)
42990909,40.632153,-74.099009,3,0,,,POINT (-74.099009 40.632153)
42990914,40.631446,-74.09888,3,0,,,POINT (-74.09888 40.631446)
42990926,40.531106,-74.196759,3,0,,,POINT (-74.196759 40.531106)
42990931,40.541,-74.1730207,3,0,,,POINT (-74.1730207 40.541)
42990939,40.621581,-74.144464,3,0,,,POINT (-74.144464 40.621581)
42990953,40.6214516,-74.1465668,1,0,turning_circle,,POINT (-74.1465668 40.6214516)
42990967,40.5663872,-74.1284724,3,0,,,POINT (-74.1284724 40.5663872)
42990977,40.565939,-74.127025,1,0,,,POINT (-74.127025 40.565939)
42990993,40.6323352,-74.1034616,1,0,,,POINT (-74.1034616 40.6323352)
42991003,40.631345,-74.111569,3,0,,,POINT (-74.111569 40.631345)
42991005,40.63122,-74.112667,4,0,,,POINT (-74.112667 40.63122)
42991006,40.6310961,-74.1137466,4,0,,,POINT (-74.1137466 40.6310961)
42991013,40.630172,-74.119903,4,0,,,POINT (-74.119903 40.630172)
42991016,40.629852,-74.121064,3,0,,,POINT (-74.121064 40.629852)
42991020,40.628048,-74.126915,4,0,,,POINT (-74.126915 40.628048)
42991033,40.632259,-74.10404,3,0,,,POINT (-74.10404 40.632259)
42991040,40.631877,-74.107185,4,0,,,POINT (-74.107185 40.631877)
42991074,40.502703,-74.238968,3,0,,,POINT (-74.238968 40.502703)
42991079,40.502341,-74.240777,4,0,,,POINT (-74.240777 40.502341)
42991081,40.50216,-74.241682,4,0,,,POINT (-74.241682 40.50216)
42991083,40.501979,-74.242589,4,0,,,POINT (-74.242589 40.501979)
42991085,40.501799,-74.243474,4,0,,,POINT (-74.243474 40.501799)
42991087,40.501631,-74.244345,4,0,,,POINT (-74.244345 40.501631)
42991091,40.5012905,-74.2461581,3,0,,,POINT (-74.2461581 40.5012905)
42991095,40.501099,-74.247075,3,0,,,POINT (-74.247075 40.501099)
42991099,40.5009125,-74.2479635,3,0,,,POINT (-74.2479635 40.5009125)
42991117,40.621338,-74.111988,3,0,,,POINT (-74.111988 40.621338)
42991130,40.62146,-74.112165,1,0,,,POINT (-74.112165 40.62146)
42991139,40.549881,-74.167418,3,0,,,POINT (-74.167418 40.549881)
42991146,40.549602,-74.169527,4,0,stop,,POINT (-74.169527 40.549602)
42991150,40.54929,-74.171939,4,0,stop,,POINT (-74.171939 40.54929)
42991167,40.6187284,-74.0738964,3,0,,,POINT (-74.0738964 40.6187284)
42991170,40.6187906,-74.0739754,1,0,,,POINT (-74.0739754 40.6187906)
42991184,40.6186522,-74.0740041,1,0,,,POINT (-74.0740041 40.6186522)
42991194,40.589365,-74.103175,3,0,,,POINT (-74.103175 40.589365)
42991368,40.5893855,-74.1043733,3,0,,,POINT (-74.1043733 40.5893855)
42991391,40.5260821,-74.2021758,3,0,,,POINT (-74.2021758 40.5260821)
42991396,40.5735551,-74.1155285,3,1,,,POINT (-74.1155285 40.5735551)
42991397,40.572573,-74.116486,4,0,,,POINT (-74.116486 40.572573)
42991400,40.57047,-74.118511,4,0,,,POINT (-74.118511 40.57047)
42991406,40.56781,-74.121013,4,0,,,POINT (-74.121013 40.56781)
42991410,40.567088,-74.121666,4,0,,,POINT (-74.121666 40.567088)
42991416,40.56649,-74.12221,4,0,,,POINT (-74.12221 40.56649)
42991420,40.5653844,-74.123219,1,0,,,POINT (-74.123219 40.5653844)
42991444,40.559782,-74.148635,4,1,,,POINT (-74.148635 40.559782)
42991460,40.520201,-74.188227,3,0,,,POINT (-74.188227 40.520201)
42991469,40.619718,-74.07948,3,0,,,POINT (-74.07948 40.619718)
42991476,40.619261,-74.0803295,3,0,,,POINT (-74.0803295 40.619261)
42991479,40.618775,-74.081274,1,0,,,POINT (-74.081274 40.618775)
42991488,40.5757678,-74.1258806,3,0,,,POINT (-74.1258806 40.5757678)
42991500,40.519134,-74.2266403,3,1,,,POINT (-74.2266403 40.519134)
42991502,40.519184,-74.2272712,3,0,,,POINT (-74.2272712 40.519184)
42991518,40.5190968,-74.2294828,3,0,,,POINT (-74.2294828 40.5190968)
42991567,40.516851,-74.232304,3,0,,,POINT (-74.232304 40.516851)
42991570,40.5163558,-74.2328591,4,1,traffic_signals,,POINT (-74.2328591 40.5163558)
42991575,40.5135228,-74.2373857,3,0,,,POINT (-74.2373857 40.5135228)
42991579,40.5134811,-74.2374633,3,0,,,POINT (-74.2374633 40.5134811)
42991582,40.5125262,-74.2388215,3,0,,,POINT (-74.2388215 40.5125262)
42991585,40.5124663,-74.2389042,3,0,,,POINT (-74.2389042 40.5124663)
42991586,40.5119571,-74.2397189,3,0,,,POINT (-74.2397189 40.5119571)
42991591,40.5115013,-74.2405987,3,1,,,POINT (-74.2405987 40.5115013)
42991601,40.5105237,-74.2425884,3,0,,,POINT (-74.2425884 40.5105237)
42991626,40.5100057,-74.2437568,4,1,traffic_signals,,POINT (-74.2437568 40.5100057)
42991630,40.509634,-74.2449966,3,0,,,POINT (-74.2449966 40.509634)
42991635,40.5095524,-74.2452633,3,1,,,POINT (-74.2452633 40.5095524)
42991641,40.5093108,-74.2460657,3,0,,,POINT (-74.2460657 40.5093108)
42991645,40.5090583,-74.2469067,4,0,traffic_signals,,POINT (-74.2469067 40.5090583)
42991658,40.5085861,-74.2485387,3,0,,,POINT (-74.2485387 40.5085861)
42991662,40.508463,-74.2489461,3,0,,,POINT (-74.2489461 40.508463)
42991666,40.5084189,-74.2490879,3,0,,,POINT (-74.2490879 40.5084189)
42991670,40.5083005,-74.2494924,3,0,,,POINT (-74.2494924 40.5083005)
42991673,40.5080468,-74.2503354,3,0,,,POINT (-74.2503354 40.5080468)
42991698,40.5742148,-74.1218352,3,0,,,POINT (-74.1218352 40.5742148)
42991702,40.573556,-74.121604,3,0,,,POINT (-74.121604 40.573556)
42991710,40.571502,-74.121625,3,1,,,POINT (-74.121625 40.571502)
42991718,40.570596,-74.122595,3,0,,,POINT (-74.122595 40.570596)
42991727,40.569908,-74.123427,3,0,,,POINT (-74.123427 40.569908)
42991732,40.5689487,-74.1248992,4,1,traffic_signals,,POINT (-74.1248992 40.5689487)
42991741,40.5675766,-74.1271413,3,0,traffic_signals,,POINT (-74.1271413 40.5675766)
42991742,40.5669479,-74.1277618,3,0,,,POINT (-74.1277618 40.5669479)
42991746,40.5665569,-74.1282571,3,0,,,POINT (-74.1282571 40.5665569)
42991749,40.5663239,-74.1285574,3,0,,,POINT (-74.1285574 40.5663239)
42991752,40.5657247,-74.1294222,4,0,,,POINT (-74.1294222 40.5657247)
42991758,40.5652593,-74.1301079,3,1,traffic_signals,,POINT (-74.1301079 40.5652593)
42991803,40.56213,-74.133407,3,0,,,POINT (-74.133407 40.56213)
42991809,40.560818,-74.1347914,3,1,,,POINT (-74.1347914 40.560818)
42991817,40.558389,-74.136601,3,0,,,POINT (-74.136601 40.558389)
42991819,40.558021,-74.137394,3,0,traffic_signals,,POINT (-74.137394 40.558021)
42991825,40.5576224,-74.1381583,3,0,,,POINT (-74.1381583 40.5576224)
42991854,40.5557383,-74.1398551,3,0,traffic_signals,,POINT (-74.1398551 40.5557383)
42991858,40.5549704,-74.1402091,3,1,,,POINT (-74.1402091 40.5549704)
42991860,40.5548022,-74.1402692,3,0,,,POINT (-74.1402692 40.5548022)
42991879,40.5535622,-74.1411772,3,0,,,POINT (-74.1411772 40.5535622)
42991909,40.55243,-74.143696,3,1,,,POINT (-74.143696 40.55243)
42991927,40.551563,-74.145293,4,1,traffic_signals,,POINT (-74.145293 40.551563)
42992000,40.5508242,-74.1501051,3,1,traffic_signals,,POINT (-74.1501051 40.5508242)
42992022,40.549674,-74.151086,3,0,,,POINT (-74.151086 40.549674)
42992045,40.549407,-74.1518212,3,1,,,POINT (-74.1518212 40.549407)
42992054,40.5493958,-74.1526524,4,0,traffic_signals,,POINT (-74.1526524 40.5493958)
42992059,40.5492445,-74.1533772,3,0,,,POINT (-74.1533772 40.5492445)
42992066,40.548812,-74.154329,3,0,,,POINT (-74.154329 40.548812)
42992118,40.5471889,-74.1571078,3,0,,,POINT (-74.1571078 40.5471889)
42992124,40.5460366,-74.1592661,4,3,traffic_signals,,POINT (-74.1592661 40.5460366)
42992135,40.5433035,-74.1642367,4,0,traffic_signals,,POINT (-74.1642367 40.5433035)
42992139,40.542672,-74.164765,3,1,,,POINT (-74.164765 40.542672)
42992146,40.5421537,-74.1653785,3,0,,,POINT (-74.1653785 40.5421537)
42992175,40.540455,-74.167794,3,0,,,POINT (-74.167794 40.540455)
42992178,40.5402661,-74.1681665,3,0,,,POINT (-74.1681665 40.5402661)
42992188,40.540075,-74.169407,3,0,,,POINT (-74.169407 40.540075)
42992201,40.539232,-74.17092,3,0,,,POINT (-74.17092 40.539232)
42992205,40.53836,-74.171956,3,0,,,POINT (-74.171956 40.53836)
42992207,40.538138,-74.172292,3,0,,,POINT (-74.172292 40.538138)
42992219,40.537417,-74.174898,4,0,,,POINT (-74.174898 40.537417)
42992229,40.536804,-74.17605,3,0,,,POINT (-74.17605 40.536804)
42992234,40.536621,-74.176392,3,0,,,POINT (-74.176392 40.536621)
42992258,40.5355243,-74.1788844,4,1,traffic_signals,,POINT (-74.1788844 40.5355243)
42992270,40.5357126,-74.1798926,3,0,,,POINT (-74.1798926 40.5357126)
42992281,40.534897,-74.184012,3,0,,,POINT (-74.184012 40.534897)
42992289,40.5344042,-74.1854519,3,0,,,POINT (-74.1854519 40.5344042)
42992292,40.534095,-74.186298,3,0,traffic_signals,,POINT (-74.186298 40.534095)
42992308,40.532742,-74.190235,3,0,,,POINT (-74.190235 40.532742)
42992313,40.531916,-74.1917467,4,2,traffic_signals,,POINT (-74.1917467 40.531916)
42992324,40.5308614,-74.1939834,3,0,traffic_signals,,POINT (-74.1939834 40.5308614)
42992332,40.529912,-74.196084,3,0,,,POINT (-74.196084 40.529912)
42992337,40.529032,-74.197794,4,0,,,POINT (-74.197794 40.529032)
42992348,40.5273764,-74.2005342,3,0,,,POINT (-74.2005342 40.5273764)
42992360,40.5268337,-74.2011436,3,1,traffic_signals,,POINT (-74.2011436 40.5268337)
42992383,40.5263084,-74.2015568,3,2,traffic_signals,,POINT (-74.2015568 40.5263084)
42992388,40.5259127,-74.2027707,3,0,,,POINT (-74.2027707 40.5259127)
42992412,40.525217,-74.2096158,3,2,traffic_signals,,POINT (-74.2096158 40.525217)
42992435,40.5243215,-74.2120212,3,0,,,POINT (-74.2120212 40.5243215)
42992448,40.522366,-74.216733,3,0,traffic_signals,,POINT (-74.216733 40.522366)
42992450,40.5209235,-74.2175102,3,2,,,POINT (-74.2175102 40.5209235)
42992565,40.611829,-74.065529,3,0,,,POINT (-74.065529 40.611829)
42992568,40.612957,-74.066346,3,0,,,POINT (-74.066346 40.612957)
42992583,40.6249089,-74.1120515,1,0,,,POINT (-74.1120515 40.6249089)
42992660,40.62872,-74.127058,4,0,,,POINT (-74.127058 40.62872)
42992667,40.62689,-74.126664,4,0,,,POINT (-74.126664 40.62689)
42992678,40.624865,-74.126226,3,0,,,POINT (-74.126226 40.624865)
42992689,40.5732392,-74.1230919,3,0,,,POINT (-74.1230919 40.5732392)
42992692,40.5731585,-74.1234953,1,0,,,POINT (-74.1234953 40.5731585)
42992707,40.605786,-74.098925,3,0,,,POINT (-74.098925 40.605786)
42992727,40.5993682,-74.0730112,3,0,,,POINT (-74.0730112 40.5993682)
42992740,40.601975,-74.082847,3,0,,,POINT (-74.082847 40.601975)
42992743,40.6019337,-74.0838558,4,0,,,POINT (-74.0838558 40.6019337)
42992754,40.6018876,-74.0843195,3,0,,,POINT (-74.0843195 40.6018876)
42992780,40.599996,-74.0908456,3,0,,,POINT (-74.0908456 40.599996)
42992787,40.599398,-74.0914881,3,0,,,POINT (-74.0914881 40.599398)
42992800,40.619193,-74.118506,3,2,,,POINT (-74.118506 40.619193)
42992803,40.619084,-74.1197,4,0,,,POINT (-74.1197 40.619084)
42992822,40.560942,-74.100808,3,0,,,POINT (-74.100808 40.560942)
42992824,40.56182,-74.102606,1,0,,,POINT (-74.102606 40.56182)
42992851,40.5264564,-74.1998712,3,0,,,POINT (-74.1998712 40.5264564)
42993018,40.596644,-74.102796,3,0,,,POINT (-74.102796 40.596644)
42993022,40.596087,-74.103384,3,0,,,POINT (-74.103384 40.596087)
42993025,40.595541,-74.103966,3,0,,,POINT (-74.103966 40.595541)
42993030,40.6058239,-74.12911,3,0,,,POINT (-74.12911 40.6058239)
42993031,40.604041,-74.12884,4,0,,,POINT (-74.12884 40.604041)
42993036,40.6028177,-74.1286544,4,0,,,POINT (-74.1286544 40.6028177)
42993043,40.601589,-74.128468,4,0,,,POINT (-74.128468 40.601589)
42993045,40.600361,-74.128268,4,0,,,POINT (-74.128268 40.600361)
42993048,40.5984308,-74.1279787,3,0,,,POINT (-74.1279787 40.5984308)
42993055,40.6100138,-74.1178839,2,0,,,POINT (-74.1178839 40.6100138)
42993059,40.608205,-74.117069,3,0,,,POINT (-74.117069 40.608205)
42993063,40.607656,-74.116493,3,0,,,POINT (-74.116493 40.607656)
42993066,40.6072671,-74.1158616,3,0,,,POINT (-74.1158616 40.6072671)
42993074,40.6005809,-74.113374,3,1,,,POINT (-74.113374 40.6005809)
42993090,40.593252,-74.110641,3,2,traffic_signals,,POINT (-74.110641 40.593252)
42993099,40.5864668,-74.1103909,3,0,,,POINT (-74.1103909 40.5864668)
42993122,40.609051,-74.071121,3,0,,,POINT (-74.071121 40.609051)
42993125,40.608494,-74.070675,3,0,,,POINT (-74.070675 40.608494)
42993151,40.6179651,-74.1557514,3,0,traffic_signals,,POINT (-74.1557514 40.6179651)
42993168,40.5163916,-74.2039805,3,0,,,POINT (-74.2039805 40.5163916)
42993172,40.5159111,-74.2047156,3,0,,,POINT (-74.2047156 40.5159111)
42993178,40.5157333,-74.2049962,1,0,,,POINT (-74.2049962 40.5157333)
42993218,40.5280882,-74.1699926,1,0,,,POINT (-74.1699926 40.5280882)
42993220,40.5283652,-74.1693205,3,0,,,POINT (-74.1693205 40.5283652)
42993224,40.5290488,-74.1676788,3,0,,,POINT (-74.1676788 40.5290488)
42993227,40.5293491,-74.1669305,4,0,,,POINT (-74.1669305 40.5293491)
42993231,40.5300299,-74.165305,3,0,,,POINT (-74.165305 40.5300299)
42993235,40.5311347,-74.1626134,4,0,,,POINT (-74.1626134 40.5311347)
42993238,40.5321456,-74.1603052,4,0,,,POINT (-74.1603052 40.5321456)
42993242,40.544028,-74.146476,3,0,,,POINT (-74.146476 40.544028)
42993248,40.618188,-74.157262,3,0,,,POINT (-74.157262 40.618188)
42993269,40.618144,-74.158192,3,0,,,POINT (-74.158192 40.618144)
42993271,40.618275,-74.15904,3,0,,,POINT (-74.15904 40.618275)
42993362,40.5547089,-74.1406401,3,0,,,POINT (-74.1406401 40.5547089)
42993383,40.5549943,-74.1403371,3,0,,,POINT (-74.1403371 40.5549943)
42993403,40.6355645,-74.0918159,3,0,,,POINT (-74.0918159 40.6355645)
42993413,40.639472,-74.09284,3,0,,,POINT (-74.09284 40.639472)
42993418,40.638254,-74.092491,3,0,,,POINT (-74.092491 40.638254)
42993428,40.5327472,-74.2357934,1,0,,,POINT (-74.2357934 40.5327472)
42993432,40.5421942,-74.1735189,3,0,,,POINT (-74.1735189 40.5421942)
42993434,40.5418004,-74.1738199,3,0,,,POINT (-74.1738199 40.5418004)
42993436,40.541667,-74.173932,1,0,,,POINT (-74.173932 40.541667)
42993452,40.5419615,-74.1729528,3,0,,,POINT (-74.1729528 40.5419615)
42993458,40.54763,-74.149455,1,0,,,POINT (-74.149455 40.54763)
42993472,40.594823,-74.076263,4,0,stop,,POINT (-74.076263 40.594823)
42993477,40.592995,-74.075111,4,0,,,POINT (-74.075111 40.592995)
42993485,40.5205019,-74.2300226,1,0,,,POINT (-74.2300226 40.5205019)
42993493,40.5731671,-74.1148008,3,1,,,POINT (-74.1148008 40.5731671)
42993495,40.572167,-74.11576,4,0,,,POINT (-74.11576 40.572167)
42993501,40.570062,-74.117786,3,0,,,POINT (-74.117786 40.570062)
42993545,40.56027,-74.115423,3,0,,,POINT (-74.115423 40.56027)
42993547,40.559525,-74.116216,4,0,,,POINT (-74.116216 40.559525)
42993549,40.5586527,-74.1171705,4,0,,,POINT (-74.1171705 40.5586527)
42993552,40.557786,-74.118128,4,0,,,POINT (-74.118128 40.557786)
42993556,40.556426,-74.119525,1,0,,,POINT (-74.119525 40.556426)
42993571,40.5447271,-74.2122042,1,0,,,POINT (-74.2122042 40.5447271)
42993576,40.5460949,-74.2127333,3,0,,,POINT (-74.2127333 40.5460949)
42993606,40.528592,-74.210934,3,0,,,POINT (-74.210934 40.528592)
42993609,40.528907,-74.210965,3,0,,,POINT (-74.210965 40.528907)
42993611,40.5290179,-74.2109688,4,0,,,POINT (-74.2109688 40.5290179)
42993614,40.5294643,-74.2110036,4,1,traffic_signals,,POINT (-74.2110036 40.5294643)
42993621,40.5302717,-74.2110827,4,4,traffic_signals,,POINT (-74.2110827 40.5302717)
42993627,40.5359488,-74.2117432,3,0,,,POINT (-74.2117432 40.5359488)
42993633,40.5373893,-74.211925,3,0,,,POINT (-74.211925 40.5373893)
42993669,40.5675014,-74.1318726,3,0,,,POINT (-74.1318726 40.5675014)
42993674,40.567551,-74.133741,4,0,,,POINT (-74.133741 40.567551)
42993694,40.599744,-74.166694,3,0,,,POINT (-74.166694 40.599744)
42993701,40.5759216,-74.1300306,4,1,,,POINT (-74.1300306 40.5759216)
42993724,40.58715,-74.153895,4,0,traffic_signals,,POINT (-74.153895 40.58715)
42993728,40.585087,-74.155931,4,0,traffic_signals,,POINT (-74.155931 40.585087)
42993731,40.583375,-74.157666,3,0,traffic_signals,,POINT (-74.157666 40.583375)
42993751,40.6408484,-74.168111,3,0,,,POINT (-74.168111 40.6408484)
42993752,40.639355,-74.168162,3,0,,,POINT (-74.168162 40.639355)
42993755,40.637975,-74.168199,3,0,,,POINT (-74.168199 40.637975)
42993758,40.637256,-74.168214,4,0,,,POINT (-74.168214 40.637256)
42993761,40.636558,-74.168232,3,0,,,POINT (-74.168232 40.636558)
42993845,40.6300896,-74.1682193,1,0,,,POINT (-74.1682193 40.6300896)
42993849,40.628424,-74.168641,3,0,,,POINT (-74.168641 40.628424)
42993858,40.6278233,-74.1688235,3,0,,,POINT (-74.1688235 40.6278233)
